code,symbol,name,market,asset_type,date,open,high,low,close,preclose,volume,amount,pct_chg,turnover,trade_status,is_st,adjust,provider,source_function
603315,SHSE.603315,,SH,A股-上交所,2021-03-15,12.89,13.16,12.85,13.05,12.88,2875926.0,37492908.56,1.3199,1.3075,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-16,13.1,13.12,12.85,13.09,13.05,1301200.0,16994808.0,0.3065,0.5916,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-17,13.05,13.35,12.99,13.24,13.09,3078990.0,40679378.0,1.1459,1.3999,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-18,13.28,13.38,13.17,13.24,13.24,2360800.0,31336265.0,0.0,1.0733,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-19,13.17,13.31,13.05,13.14,13.24,2673007.0,35211790.95,-0.7553,1.2153,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-22,13.2,13.21,12.92,13.07,13.14,2514600.0,32816354.0,-0.5327,1.1433,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-23,13.01,13.21,12.94,13.13,13.07,2666800.0,34950270.0,0.4591,1.2125,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-24,13.11,13.14,12.9,13.06,13.13,1525900.0,19848420.0,-0.5331,0.6937,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-25,13.0,13.07,12.9,13.0,13.06,1230200.0,15965596.0,-0.4594,0.5593,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-26,13.01,13.03,12.91,12.92,13.0,1316700.0,17046663.0,-0.6154,0.5986,1,0,none,baostock,query_history_k_data_plus
603315,SHSE.603315,,SH,A股-上交所,2021-03-29,12.9,13.06,12.7,13.05,12.92,1578800.0,20368176.0,1.0062,0.7178,1,0,none,baostock,query_history_k_data_plus
